loc_pi,bedrooms,bathrooms,size_density_idx,furnishing,dist_to_airport,luxury_score,class_luxury_premium,loc_price_volatility,loc_std_dev,condition,is_elite_tier,log_price
8.242756345714477,4,5,8.0,2,7.612559690079143,5,35.4146617121498,1.863218433210199,1.1012278022597888,0.0,0,10.404262840448617
7.824046010856292,1,1,1.0,1,12.209119301191969,1,0.0,0.8556661100577205,0.7247259830711019,0.0,0,7.24422751560335
8.987196820661973,4,3,8.0,0,8.201748750528372,3,-8.85366542803745,1.4919694614669012,1.001269599152879,,0,10.085809109330082
8.006367567650246,2,2,2.0,0,11.716130035161145,0,-14.626440774180603,1.1769391936907976,1.0060137138424647,,0,7.824046010856292
9.546812608597396,1,1,1.0,1,3.4661836133356143,8,44.26832714018725,1.3121863889661682,0.9491452707032463,,1,10.081047792228372
7.824046010856292,4,5,8.0,1,11.98726361044704,8,64.05094054120197,0.5798184952529422,0.9395362248740547,,1,9.574983485564092
8.294049640102028,1,1,1.0,0,7.214692203502283,1,0.0,1.8135699178391942,1.1794491941687588,,0,7.824046010856292
10.232765420431292,2,2,2.0,1,2.2206697085304343,4,10.138757264127392,1.1355839794990192,0.8679067734982703,,0,9.546812608597396
8.160518247477505,2,3,2.0,1,16.762470053297246,0,-8.006367567650246,1.0296194171811583,0.7853375082681692,,0,8.160518247477505
7.824046010856292,2,3,2.0,0,12.209119301191969,0,-8.85366542803745,0.8556661100577205,0.7247259830711019,,0,8.006367567650246
9.95227771670556,2,2,2.0,2,3.4340785971751164,8,50.69378632063696,1.5235806711005608,1.0132763922428702,,1,10.566175525611365
8.987196820661973,2,2,2.0,1,8.201748750528372,5,8.85366542803745,1.4919694614669012,1.001269599152879,,0,9.210340371976184
8.294049640102028,1,1,2.0,0,7.214692203502283,1,0.0,1.8135699178391942,1.1794491941687588,,0,6.684611727667927
7.090076835776092,2,2,4.0,0,29.747869189781944,1,7.313220387090301,0.7576857016975165,0.7191172337510509,0.0,0,7.313220387090301
8.85366542803745,2,2,2.0,1,5.6705191984462004,3,8.517193191416238,1.2683908262507373,0.9113436157205355,,0,8.34283980427146
